ID,Unnamed: 0,Query,Description
646901,646901,Java Developer,"<P STYLE=""MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px"">As an Application Developer, you will provide high quality technology solutions that address business needs by developing applications within mature technology environments. You will utilize mature (3rd or 4th Generation) programming methodologies and languages and adhere to coding standards, procedures and techniques while contributing to the technical code documentation. You will participate in project planning sessions with project managers, business analysts and team members to analyze business requirements and outline the proposed IT solution. You will participate in design reviews and provide input to the design recommendations; incorporate security requirements into design; and provide input to information/data flow, and understand and comply to Project Life Cycle Methodology in all planning steps. You will also adhere to IT Control Policies throughout design, development and testing and incorporate Corporate Architectural Standards into application design specifications. Additionally, you will document the detailed application specifications, translate technical requirements into programmed application modules and develop/Enhance software application modules. You will participate in code reviews and ensure that all solutions are aligned to pre-defined architectural specifications; identify/troubleshoot application code-related issues; and review and provide feedback to the final user documentation.</P>"
646902,646902,Java Developer,"<P STYLE=""MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px"">As an Application Developer, you will provide high quality technology solutions that address business needs by developing applications within mature technology environments. You will utilize mature (3rd or 4th Generation) programming methodologies and languages and adhere to coding standards, procedures and techniques while contributing to the technical code documentation. You will participate in project planning sessions with project managers, business analysts and team members to analyze business requirements and outline the proposed IT solution. You will participate in design reviews and provide input to the design recommendations; incorporate security requirements into design; and provide input to information/data flow, and understand and comply to Project Life Cycle Methodology in all planning steps. You will also adhere to IT Control Policies throughout design, development and testing and incorporate Corporate Architectural Standards into application design specifications. Additionally, you will document the detailed application specifications, translate technical requirements into programmed application modules and develop/Enhance software application modules. You will participate in code reviews and ensure that all solutions are aligned to pre-defined architectural specifications; identify/troubleshoot application code-related issues; and review and provide feedback to the final user documentation.</P>"
646903,646903,Java Developer,"Enterprise Mobile Center is directly aligned with the Firmwide Technology Services lines of business for end-to-end Development service delivery. The EMC team delivers customized solutions that address the unique technology drivers of the TS lines of business while ensuring that centralized products and services are leveraged for their economies of scale for a mobile platform\r\n \r\nThis is an engineering role that will provide the code and system architecture/engineering and integration of new application infrastructure capabilities specifically related to Java Services and Core mobile platforms. This position will be called upon to assess new technologies, provide engineering guidance, perform engineering tasks to insure that a production ready application infrastructure is available, analyze the current production environment and make recommendations for reengineering/remediation, support the rollout of new applications into the target environment and act as SME support in troubleshooting situations. This engineering role will work in and often lead small development and/or operational teams as needed. The engineer may provide build and production functions in ""break glass"" situations.  The engineer is expected to have a solid working understanding of the Java architecture as well as its operational and development features. \r\n <p>"
648465,648465,Java Developer,"<P> </P>\r<P><A><B><SPAN>Title:</SPAN></B></A><B><I> </I></B><B><SPAN>Java Developer  </SPAN></B></P>\r<P> </P>\r<P><B><SPAN>Location: Des Moines IA<BR>\r<BR>\r</SPAN></B></P>\r<P><B></B></P>\r<P><B><SPAN>Duration: 12+ months </SPAN></B></P>\r<P> </P>\r<P><B><SPAN>Complete Description:</SPAN></B></P>\r<P> </P>\r<UL>\r    <LI><SPAN>Resources will assist in coding and implementing our Java/J2EE solution in support of the AWF project and the AWD upgrade</SPAN></LI>\r    <LI><SPAN>Practitioners of the IT Application Development profession primarily focus on providing high quality, cost effective information technology solutions to business partners by creating new or modifying and/or supporting existing software applications. </SPAN></LI>\r    <LI><SPAN>Associates are expected to design, code, analyze, configure, unit test, and maintain applications.</SPAN></LI>\r    <LI><SPAN>With minimal guidance, modifies complex applications programs from detailed specifications.  </SPAN></LI>\r    <LI><SPAN>Codes, tests, debug, documents, and maintain those programs.  </SPAN></LI>\r    <LI><SPAN>Competent to work on most phases of applications programming activities, but requires instruction and guidance in phases.</SPAN></LI>\r</UL>\r<P> </P>"
648741,648741,Java Developer,"<P><SPAN>Currently we are seeking individuals for the following position: </SPAN></P>\r<P> </P>\r<P><B><SPAN>Java Developer</SPAN></B></P>\r<P> </P>\r<P><B><SPAN style=""TEXT-DECORATION: underline"">Java Developer Skills Required to be considered:</SPAN></B></P>\r<UL>\r    <LI><SPAN>6+ years of strong hands-on experience programming in Java, JEE, XML, HTML4/5, Ajax, JavaScript, C# and/or other OOP languages</SPAN></LI>\r    <LI><SPAN>2+ years of experience in mobile web applications development on Android or iPad platform</SPAN></LI>\r    <LI><SPAN>Experience in Spring MVC framework</SPAN></LI>\r    <LI><SPAN>Experience in developing rich UI using GWT, JQuery or any UI framework</SPAN></LI>\r    <LI><SPAN>Experience in performance tuning the web application</SPAN></LI>\r    <LI><SPAN>Experience in development of complex multi-layer applications</SPAN></LI>\r    <LI><SPAN>Experience in development of multi-threaded application in interfacing with other systems</SPAN></LI>\r    <LI><SPAN>Experience in profiling the web application</SPAN></LI>\r    <LI><SPAN>Experience in working with high-available mission critical web application</SPAN></LI>\r    <LI><SPAN>Experience in XML and XSLT transformation</SPAN></LI>\r    <LI><SPAN>Experience with Rational IDE tools like RSA and RAD</SPAN></LI>\r    <LI><SPAN>Experience in PL/SQL is a plus</SPAN></LI>\r    <LI><SPAN>Current knowledge of and experience with application servers such as IBM Websphere and/or apache HTTP servers</SPAN></LI>\r    <LI><SPAN>Excellent object-oriented design & programming skills, including strong working knowledge and experience in using UML and design patterns, refactoring</SPAN></LI>\r    <LI><SPAN>Experience with ACCURev version control systems is a plus</SPAN></LI>\r    <LI><SPAN>Expertise in architecting applications based on business requirements</SPAN></LI>\r    <LI><SPAN>Experience in development of call center web application is a plus</SPAN></LI>\r    <LI><SPAN>Knowledge or experience with mobile application protocols and technologies such as LTE, GSM and CDMA Wireless devices</SPAN></LI>\r    <LI><SPAN>Strong understanding of standard software development lifecycle methodologies</SPAN></LI>\r    <LI><SPAN>Software development ability, experience, speed, and quality</SPAN></LI>\r    <LI><SPAN>Ability to work on an Agile development environment</SPAN></LI>\r    <LI><SPAN>Interface with different departments within the organization regarding new deployments</SPAN></LI>\r    <LI><SPAN>Excellent inter-personnel communication and teaming skills</SPAN></LI>\r</UL>\r<P> </P>\r<P><B><SPAN style=""TEXT-DECORATION: underline"">Java Developer Minimum Education Required:</SPAN></B></P>\r<UL>\r    <LI><SPAN>Bachelor's degree<B></B></SPAN></LI>\r</UL>\r<P><B></B></P>\r<P><B><SPAN><BR>\r<BR>\rApplicant must be eligible to work in the US for immediate opening.</SPAN></B></P>\r<P> </P>\r<P> </P>\r<P><SPAN>The Bartech Group, one of America's largest and fastest-growing staffing firms, continues to elevate the staffing industry to a higher level of thinking. Bartech Enterprise Staffing specializes in temporary and direct placement of Engineering, IT, Technical, Finance & Accounting, and Professional staff. </SPAN></P>\r<P> </P>\r<P><SPAN>When you join The Bartech Group you launch a career. We support you with a comprehensive benefit plan, offering exceptional medical, dental, and vision care; life and disability insurance; paid time off including holidays; and 401K.</SPAN></P>\r<P> </P>\r<P> </P>\r<P><SPAN>Keywords:</SPAN> <SPAN>Java, J2EE, CDMA, GSM, LTE</SPAN></P>"
651803,651803,Java Developer,"<p>We are looking to identify at least 5 more developers for an Army Contract in Springfield, VA.&nbsp; Many of the requirements below are ideal but if you don't possess all of them training will be provided on the job.&nbsp; Must be able to obtain a DOD Secret Clearance.&nbsp; <br>\r<br>\r</p>\r<p><b><span>Position Description </span></b></p>\r<p><span>Designs, develops, and implements web-based Java applications to support business requirements. Follows approved life cycle methodologies, creates design documents, and performs program coding and testing. Resolves technical issues through troubleshooting, debugging, research, and investigation.&nbsp; Familiar with software development concepts, practices, and procedures (i.e. Java, EJB 3.0, JSP, JSF, HTML, SQL, Javascript). Relies on extensive experience and judgment to plan and accomplish goals.&nbsp; </span></p>\r<p><b><span>Principle Duties and Responsibilities:</span></b></p>\r<ul>\r    <li>Experience in building enterprise software or large scale web application required</li>\r    <li>Strong Java and J EE software development required</li>\r    <li>Experience in servlets and JSP development required</li>\r    <li>Hands-on experience with EJB3 or ORM software (hibernate, toplink, JDO, etc) required</li>\r    <li>Ability to work across all layers of the application, from back-end databases through to the user interface</li>\r    <li>In-depth knowledge with relational database, such SQL Server or Oracle, is required</li>\r    <li>Agile/Iterative development methodology</li>\r    <li>SQL; AJAX; JBoss; Jasper Reports</li>\r    <li>Working knowledge of database relational design, data normalization and experience with JDBC drivers</li>\r    <li>Experience in JavaServer Faces (JSF) is highly desirable</li>\r    <li>Experience working on high scalable, distributed, high transaction applications is a plus</li>\r    <li>Experience with creating web services or implementing client portion of web service is desirable</li>\r    <li>Experience in Software as a Service (SaaS) is a plus</li>\r    <li>Knowledge of design patterns is a plus</li>\r    <li>Experience in JavaScript is a plus.</li>\r</ul>\r<p><span><b><span>Job Specifications:</span></b></span></p>\r<ul>\r    <li>A bachelors degree in Computer Science or Engineering and at least 6 years of Java experience working with server side applications, 7 years of experience can be substituted for a degree</li>\r    <li>Candidates must be clearable US Citizens or hold at least an interim DOD security clearance</li>\r</ul>"
651804,651804,Java Developer,"<p>We are looking to identify at least 5 more developers for an Army Contract in Springfield, VA.&nbsp; Many of the requirements below are ideal but if you don't possess all of them training will be provided on the job.&nbsp; Must be able to obtain a DOD Secret Clearance.&nbsp; <br>\r<br>\r</p>\r<p><b><span>Position Description </span></b></p>\r<p><span>Designs, develops, and implements web-based Java applications to support business requirements. Follows approved life cycle methodologies, creates design documents, and performs program coding and testing. Resolves technical issues through troubleshooting, debugging, research, and investigation.&nbsp; Familiar with software development concepts, practices, and procedures (i.e. Java, EJB 3.0, JSP, JSF, HTML, SQL, Javascript). Relies on extensive experience and judgment to plan and accomplish goals.&nbsp; </span></p>\r<p><b><span>Principle Duties and Responsibilities:</span></b></p>\r<ul>\r    <li>Experience in building enterprise software or large scale web application required</li>\r    <li>Strong Java and J EE software development required</li>\r    <li>Experience in servlets and JSP development required</li>\r    <li>Hands-on experience with EJB3 or ORM software (hibernate, toplink, JDO, etc) required</li>\r    <li>Ability to work across all layers of the application, from back-end databases through to the user interface</li>\r    <li>In-depth knowledge with relational database, such SQL Server or Oracle, is required</li>\r    <li>Agile/Iterative development methodology</li>\r    <li>SQL; AJAX; JBoss; Jasper Reports</li>\r    <li>Working knowledge of database relational design, data normalization and experience with JDBC drivers</li>\r    <li>Experience in JavaServer Faces (JSF) is highly desirable</li>\r    <li>Experience working on high scalable, distributed, high transaction applications is a plus</li>\r    <li>Experience with creating web services or implementing client portion of web service is desirable</li>\r    <li>Experience in Software as a Service (SaaS) is a plus</li>\r    <li>Knowledge of design patterns is a plus</li>\r    <li>Experience in JavaScript is a plus.</li>\r</ul>\r<p><span><b><span>Job Specifications:</span></b></span></p>\r<ul>\r    <li>A bachelors degree in Computer Science or Engineering and at least 6 years of Java experience working with server side applications, 7 years of experience can be substituted for a degree</li>\r    <li>Candidates must be clearable US Citizens or hold at least an interim DOD security clearance</li>\r</ul>"
651805,651805,Java Developer,"<p>We are looking to identify at least 5 more developers for an Army Contract in Springfield, VA.&nbsp; Many of the requirements below are ideal but if you don't possess all of them training will be provided on the job.&nbsp; Must be able to obtain a DOD Secret Clearance.&nbsp; <br>\r<br>\r</p>\r<p><b><span>Position Description </span></b></p>\r<p><span>Designs, develops, and implements web-based Java applications to support business requirements. Follows approved life cycle methodologies, creates design documents, and performs program coding and testing. Resolves technical issues through troubleshooting, debugging, research, and investigation.&nbsp; Familiar with software development concepts, practices, and procedures (i.e. Java, EJB 3.0, JSP, JSF, HTML, SQL, Javascript). Relies on extensive experience and judgment to plan and accomplish goals.&nbsp; </span></p>\r<p><b><span>Principle Duties and Responsibilities:</span></b></p>\r<ul>\r    <li>Experience in building enterprise software or large scale web application required</li>\r    <li>Strong Java and J EE software development required</li>\r    <li>Experience in servlets and JSP development required</li>\r    <li>Hands-on experience with EJB3 or ORM software (hibernate, toplink, JDO, etc) required</li>\r    <li>Ability to work across all layers of the application, from back-end databases through to the user interface</li>\r    <li>In-depth knowledge with relational database, such SQL Server or Oracle, is required</li>\r    <li>Agile/Iterative development methodology</li>\r    <li>SQL; AJAX; JBoss; Jasper Reports</li>\r    <li>Working knowledge of database relational design, data normalization and experience with JDBC drivers</li>\r    <li>Experience in JavaServer Faces (JSF) is highly desirable</li>\r    <li>Experience working on high scalable, distributed, high transaction applications is a plus</li>\r    <li>Experience with creating web services or implementing client portion of web service is desirable</li>\r    <li>Experience in Software as a Service (SaaS) is a plus</li>\r    <li>Knowledge of design patterns is a plus</li>\r    <li>Experience in JavaScript is a plus.</li>\r</ul>\r<p><span><b><span>Job Specifications:</span></b></span></p>\r<ul>\r    <li>A bachelors degree in Computer Science or Engineering and at least 6 years of Java experience working with server side applications, 7 years of experience can be substituted for a degree</li>\r    <li>Candidates must be clearable US Citizens or hold at least an interim DOD security clearance</li>\r</ul>"
651806,651806,Java Developer,"<p>We are looking to identify at least 5 more developers for an Army Contract in Springfield, VA.&nbsp; Many of the requirements below are ideal but if you don't possess all of them training will be provided on the job.&nbsp; Must be able to obtain a DOD Secret Clearance.&nbsp; <br>\r<br>\r</p>\r<p><b><span>Position Description </span></b></p>\r<p><span>Designs, develops, and implements web-based Java applications to support business requirements. Follows approved life cycle methodologies, creates design documents, and performs program coding and testing. Resolves technical issues through troubleshooting, debugging, research, and investigation.&nbsp; Familiar with software development concepts, practices, and procedures (i.e. Java, EJB 3.0, JSP, JSF, HTML, SQL, Javascript). Relies on extensive experience and judgment to plan and accomplish goals.&nbsp; </span></p>\r<p><b><span>Principle Duties and Responsibilities:</span></b></p>\r<ul>\r    <li>Experience in building enterprise software or large scale web application required</li>\r    <li>Strong Java and J EE software development required</li>\r    <li>Experience in servlets and JSP development required</li>\r    <li>Hands-on experience with EJB3 or ORM software (hibernate, toplink, JDO, etc) required</li>\r    <li>Ability to work across all layers of the application, from back-end databases through to the user interface</li>\r    <li>In-depth knowledge with relational database, such SQL Server or Oracle, is required</li>\r    <li>Agile/Iterative development methodology</li>\r    <li>SQL; AJAX; JBoss; Jasper Reports</li>\r    <li>Working knowledge of database relational design, data normalization and experience with JDBC drivers</li>\r    <li>Experience in JavaServer Faces (JSF) is highly desirable</li>\r    <li>Experience working on high scalable, distributed, high transaction applications is a plus</li>\r    <li>Experience with creating web services or implementing client portion of web service is desirable</li>\r    <li>Experience in Software as a Service (SaaS) is a plus</li>\r    <li>Knowledge of design patterns is a plus</li>\r    <li>Experience in JavaScript is a plus.</li>\r</ul>\r<p><span><b><span>Job Specifications:</span></b></span></p>\r<ul>\r    <li>A bachelors degree in Computer Science or Engineering and at least 6 years of Java experience working with server side applications, 7 years of experience can be substituted for a degree</li>\r    <li>Candidates must be clearable US Citizens or hold at least an interim DOD security clearance</li>\r</ul>"
651807,651807,Java Developer,"<p>We are looking to identify at least 5 more developers for an Army Contract in Springfield, VA.&nbsp; Many of the requirements below are ideal but if you don't possess all of them training will be provided on the job.&nbsp; Must be able to obtain a DOD Secret Clearance.&nbsp; <br>\r<br>\r</p>\r<p><b><span>Position Description </span></b></p>\r<p><span>Designs, develops, and implements web-based Java applications to support business requirements. Follows approved life cycle methodologies, creates design documents, and performs program coding and testing. Resolves technical issues through troubleshooting, debugging, research, and investigation.&nbsp; Familiar with software development concepts, practices, and procedures (i.e. Java, EJB 3.0, JSP, JSF, HTML, SQL, Javascript). Relies on extensive experience and judgment to plan and accomplish goals.&nbsp; </span></p>\r<p><b><span>Principle Duties and Responsibilities:</span></b></p>\r<ul>\r    <li>Experience in building enterprise software or large scale web application required</li>\r    <li>Strong Java and J EE software development required</li>\r    <li>Experience in servlets and JSP development required</li>\r    <li>Hands-on experience with EJB3 or ORM software (hibernate, toplink, JDO, etc) required</li>\r    <li>Ability to work across all layers of the application, from back-end databases through to the user interface</li>\r    <li>In-depth knowledge with relational database, such SQL Server or Oracle, is required</li>\r    <li>Agile/Iterative development methodology</li>\r    <li>SQL; AJAX; JBoss; Jasper Reports</li>\r    <li>Working knowledge of database relational design, data normalization and experience with JDBC drivers</li>\r    <li>Experience in JavaServer Faces (JSF) is highly desirable</li>\r    <li>Experience working on high scalable, distributed, high transaction applications is a plus</li>\r    <li>Experience with creating web services or implementing client portion of web service is desirable</li>\r    <li>Experience in Software as a Service (SaaS) is a plus</li>\r    <li>Knowledge of design patterns is a plus</li>\r    <li>Experience in JavaScript is a plus.</li>\r</ul>\r<p><span><b><span>Job Specifications:</span></b></span></p>\r<ul>\r    <li>A bachelors degree in Computer Science or Engineering and at least 6 years of Java experience working with server side applications, 7 years of experience can be substituted for a degree</li>\r    <li>Candidates must be clearable US Citizens or hold at least an interim DOD security clearance</li>\r</ul>"
651809,651809,Java Developer,"<p>We are looking to identify at least 5 more developers for an Army Contract in Springfield, VA.&nbsp; Many of the requirements below are ideal but if you don't possess all of them training will be provided on the job.&nbsp; Must be able to obtain a DOD Secret Clearance.&nbsp; <br>\r<br>\r</p>\r<p><b><span>Position Description </span></b></p>\r<p><span>Designs, develops, and implements web-based Java applications to support business requirements. Follows approved life cycle methodologies, creates design documents, and performs program coding and testing. Resolves technical issues through troubleshooting, debugging, research, and investigation.&nbsp; Familiar with software development concepts, practices, and procedures (i.e. Java, EJB 3.0, JSP, JSF, HTML, SQL, Javascript). Relies on extensive experience and judgment to plan and accomplish goals.&nbsp; </span></p>\r<p><b><span>Principle Duties and Responsibilities:</span></b></p>\r<ul>\r    <li>Experience in building enterprise software or large scale web application required</li>\r    <li>Strong Java and J EE software development required</li>\r    <li>Experience in servlets and JSP development required</li>\r    <li>Hands-on experience with EJB3 or ORM software (hibernate, toplink, JDO, etc) required</li>\r    <li>Ability to work across all layers of the application, from back-end databases through to the user interface</li>\r    <li>In-depth knowledge with relational database, such SQL Server or Oracle, is required</li>\r    <li>Agile/Iterative development methodology</li>\r    <li>SQL; AJAX; JBoss; Jasper Reports</li>\r    <li>Working knowledge of database relational design, data normalization and experience with JDBC drivers</li>\r    <li>Experience in JavaServer Faces (JSF) is highly desirable</li>\r    <li>Experience working on high scalable, distributed, high transaction applications is a plus</li>\r    <li>Experience with creating web services or implementing client portion of web service is desirable</li>\r    <li>Experience in Software as a Service (SaaS) is a plus</li>\r    <li>Knowledge of design patterns is a plus</li>\r    <li>Experience in JavaScript is a plus.</li>\r</ul>\r<p><span><b><span>Job Specifications:</span></b></span></p>\r<ul>\r    <li>A bachelors degree in Computer Science or Engineering and at least 6 years of Java experience working with server side applications, 7 years of experience can be substituted for a degree</li>\r    <li>Candidates must be clearable US Citizens or hold at least an interim DOD security clearance</li>\r</ul>"
651810,651810,Java Developer,"<p>We are looking to identify at least 5 more developers for an Army Contract in Springfield, VA.&nbsp; Many of the requirements below are ideal but if you don't possess all of them training will be provided on the job.&nbsp; Must be able to obtain a DOD Secret Clearance.&nbsp; <br>\r<br>\r</p>\r<p><b><span>Position Description </span></b></p>\r<p><span>Designs, develops, and implements web-based Java applications to support business requirements. Follows approved life cycle methodologies, creates design documents, and performs program coding and testing. Resolves technical issues through troubleshooting, debugging, research, and investigation.&nbsp; Familiar with software development concepts, practices, and procedures (i.e. Java, EJB 3.0, JSP, JSF, HTML, SQL, Javascript). Relies on extensive experience and judgment to plan and accomplish goals.&nbsp; </span></p>\r<p><b><span>Principle Duties and Responsibilities:</span></b></p>\r<ul>\r    <li>Experience in building enterprise software or large scale web application required</li>\r    <li>Strong Java and J EE software development required</li>\r    <li>Experience in servlets and JSP development required</li>\r    <li>Hands-on experience with EJB3 or ORM software (hibernate, toplink, JDO, etc) required</li>\r    <li>Ability to work across all layers of the application, from back-end databases through to the user interface</li>\r    <li>In-depth knowledge with relational database, such SQL Server or Oracle, is required</li>\r    <li>Agile/Iterative development methodology</li>\r    <li>SQL; AJAX; JBoss; Jasper Reports</li>\r    <li>Working knowledge of database relational design, data normalization and experience with JDBC drivers</li>\r    <li>Experience in JavaServer Faces (JSF) is highly desirable</li>\r    <li>Experience working on high scalable, distributed, high transaction applications is a plus</li>\r    <li>Experience with creating web services or implementing client portion of web service is desirable</li>\r    <li>Experience in Software as a Service (SaaS) is a plus</li>\r    <li>Knowledge of design patterns is a plus</li>\r    <li>Experience in JavaScript is a plus.</li>\r</ul>\r<p><span><b><span>Job Specifications:</span></b></span></p>\r<ul>\r    <li>A bachelors degree in Computer Science or Engineering and at least 6 years of Java experience working with server side applications, 7 years of experience can be substituted for a degree</li>\r    <li>Candidates must be clearable US Citizens or hold at least an interim DOD security clearance</li>\r</ul>"
651812,651812,Java Developer,"<p>We are looking to identify at least 5 more developers for an Army Contract in Springfield, VA.&nbsp; Many of the requirements below are ideal but if you don't possess all of them training will be provided on the job.&nbsp; Must be able to obtain a DOD Secret Clearance.&nbsp; <br>\r<br>\r</p>\r<p><b><span>Position Description </span></b></p>\r<p><span>Designs, develops, and implements web-based Java applications to support business requirements. Follows approved life cycle methodologies, creates design documents, and performs program coding and testing. Resolves technical issues through troubleshooting, debugging, research, and investigation.&nbsp; Familiar with software development concepts, practices, and procedures (i.e. Java, EJB 3.0, JSP, JSF, HTML, SQL, Javascript). Relies on extensive experience and judgment to plan and accomplish goals.&nbsp; </span></p>\r<p><b><span>Principle Duties and Responsibilities:</span></b></p>\r<ul>\r    <li>Experience in building enterprise software or large scale web application required</li>\r    <li>Strong Java and J EE software development required</li>\r    <li>Experience in servlets and JSP development required</li>\r    <li>Hands-on experience with EJB3 or ORM software (hibernate, toplink, JDO, etc) required</li>\r    <li>Ability to work across all layers of the application, from back-end databases through to the user interface</li>\r    <li>In-depth knowledge with relational database, such SQL Server or Oracle, is required</li>\r    <li>Agile/Iterative development methodology</li>\r    <li>SQL; AJAX; JBoss; Jasper Reports</li>\r    <li>Working knowledge of database relational design, data normalization and experience with JDBC drivers</li>\r    <li>Experience in JavaServer Faces (JSF) is highly desirable</li>\r    <li>Experience working on high scalable, distributed, high transaction applications is a plus</li>\r    <li>Experience with creating web services or implementing client portion of web service is desirable</li>\r    <li>Experience in Software as a Service (SaaS) is a plus</li>\r    <li>Knowledge of design patterns is a plus</li>\r    <li>Experience in JavaScript is a plus.</li>\r</ul>\r<p><span><b><span>Job Specifications:</span></b></span></p>\r<ul>\r    <li>A bachelors degree in Computer Science or Engineering and at least 6 years of Java experience working with server side applications, 7 years of experience can be substituted for a degree</li>\r    <li>Candidates must be clearable US Citizens or hold at least an interim DOD security clearance</li>\r</ul>"
651813,651813,Java Developer,"<p>We are looking to identify at least 5 more developers for an Army Contract in Springfield, VA.&nbsp; Many of the requirements below are ideal but if you don't possess all of them training will be provided on the job.&nbsp; Must be able to obtain a DOD Secret Clearance.&nbsp; <br>\r<br>\r</p>\r<p><b><span>Position Description </span></b></p>\r<p><span>Designs, develops, and implements web-based Java applications to support business requirements. Follows approved life cycle methodologies, creates design documents, and performs program coding and testing. Resolves technical issues through troubleshooting, debugging, research, and investigation.&nbsp; Familiar with software development concepts, practices, and procedures (i.e. Java, EJB 3.0, JSP, JSF, HTML, SQL, Javascript). Relies on extensive experience and judgment to plan and accomplish goals.&nbsp; </span></p>\r<p><b><span>Principle Duties and Responsibilities:</span></b></p>\r<ul>\r    <li>Experience in building enterprise software or large scale web application required</li>\r    <li>Strong Java and J EE software development required</li>\r    <li>Experience in servlets and JSP development required</li>\r    <li>Hands-on experience with EJB3 or ORM software (hibernate, toplink, JDO, etc) required</li>\r    <li>Ability to work across all layers of the application, from back-end databases through to the user interface</li>\r    <li>In-depth knowledge with relational database, such SQL Server or Oracle, is required</li>\r    <li>Agile/Iterative development methodology</li>\r    <li>SQL; AJAX; JBoss; Jasper Reports</li>\r    <li>Working knowledge of database relational design, data normalization and experience with JDBC drivers</li>\r    <li>Experience in JavaServer Faces (JSF) is highly desirable</li>\r    <li>Experience working on high scalable, distributed, high transaction applications is a plus</li>\r    <li>Experience with creating web services or implementing client portion of web service is desirable</li>\r    <li>Experience in Software as a Service (SaaS) is a plus</li>\r    <li>Knowledge of design patterns is a plus</li>\r    <li>Experience in JavaScript is a plus.</li>\r</ul>\r<p><span><b><span>Job Specifications:</span></b></span></p>\r<ul>\r    <li>A bachelors degree in Computer Science or Engineering and at least 6 years of Java experience working with server side applications, 7 years of experience can be substituted for a degree</li>\r    <li>Candidates must be clearable US Citizens or hold at least an interim DOD security clearance</li>\r</ul>"
651814,651814,Java Developer,"<p>We are looking to identify at least 5 more developers for an Army Contract in Springfield, VA.&nbsp; Many of the requirements below are ideal but if you don't possess all of them training will be provided on the job.&nbsp; Must be able to obtain a DOD Secret Clearance.&nbsp; <br>\r<br>\r</p>\r<p><b><span>Position Description </span></b></p>\r<p><span>Designs, develops, and implements web-based Java applications to support business requirements. Follows approved life cycle methodologies, creates design documents, and performs program coding and testing. Resolves technical issues through troubleshooting, debugging, research, and investigation.&nbsp; Familiar with software development concepts, practices, and procedures (i.e. Java, EJB 3.0, JSP, JSF, HTML, SQL, Javascript). Relies on extensive experience and judgment to plan and accomplish goals.&nbsp; </span></p>\r<p><b><span>Principle Duties and Responsibilities:</span></b></p>\r<ul>\r    <li>Experience in building enterprise software or large scale web application required</li>\r    <li>Strong Java and J EE software development required</li>\r    <li>Experience in servlets and JSP development required</li>\r    <li>Hands-on experience with EJB3 or ORM software (hibernate, toplink, JDO, etc) required</li>\r    <li>Ability to work across all layers of the application, from back-end databases through to the user interface</li>\r    <li>In-depth knowledge with relational database, such SQL Server or Oracle, is required</li>\r    <li>Agile/Iterative development methodology</li>\r    <li>SQL; AJAX; JBoss; Jasper Reports</li>\r    <li>Working knowledge of database relational design, data normalization and experience with JDBC drivers</li>\r    <li>Experience in JavaServer Faces (JSF) is highly desirable</li>\r    <li>Experience working on high scalable, distributed, high transaction applications is a plus</li>\r    <li>Experience with creating web services or implementing client portion of web service is desirable</li>\r    <li>Experience in Software as a Service (SaaS) is a plus</li>\r    <li>Knowledge of design patterns is a plus</li>\r    <li>Experience in JavaScript is a plus.</li>\r</ul>\r<p><span><b><span>Job Specifications:</span></b></span></p>\r<ul>\r    <li>A bachelors degree in Computer Science or Engineering and at least 6 years of Java experience working with server side applications, 7 years of experience can be substituted for a degree</li>\r    <li>Candidates must be clearable US Citizens or hold at least an interim DOD security clearance</li>\r</ul>"
651816,651816,Java Developer,"<p>We are looking to identify at least 5 more developers for an Army Contract in Springfield, VA.&nbsp; Many of the requirements below are ideal but if you don't possess all of them training will be provided on the job.&nbsp; Must be able to obtain a DOD Secret Clearance.&nbsp; <br>\r<br>\r</p>\r<p><b><span>Position Description </span></b></p>\r<p><span>Designs, develops, and implements web-based Java applications to support business requirements. Follows approved life cycle methodologies, creates design documents, and performs program coding and testing. Resolves technical issues through troubleshooting, debugging, research, and investigation.&nbsp; Familiar with software development concepts, practices, and procedures (i.e. Java, EJB 3.0, JSP, JSF, HTML, SQL, Javascript). Relies on extensive experience and judgment to plan and accomplish goals.&nbsp; </span></p>\r<p><b><span>Principle Duties and Responsibilities:</span></b></p>\r<ul>\r    <li>Experience in building enterprise software or large scale web application required</li>\r    <li>Strong Java and J EE software development required</li>\r    <li>Experience in servlets and JSP development required</li>\r    <li>Hands-on experience with EJB3 or ORM software (hibernate, toplink, JDO, etc) required</li>\r    <li>Ability to work across all layers of the application, from back-end databases through to the user interface</li>\r    <li>In-depth knowledge with relational database, such SQL Server or Oracle, is required</li>\r    <li>Agile/Iterative development methodology</li>\r    <li>SQL; AJAX; JBoss; Jasper Reports</li>\r    <li>Working knowledge of database relational design, data normalization and experience with JDBC drivers</li>\r    <li>Experience in JavaServer Faces (JSF) is highly desirable</li>\r    <li>Experience working on high scalable, distributed, high transaction applications is a plus</li>\r    <li>Experience with creating web services or implementing client portion of web service is desirable</li>\r    <li>Experience in Software as a Service (SaaS) is a plus</li>\r    <li>Knowledge of design patterns is a plus</li>\r    <li>Experience in JavaScript is a plus.</li>\r</ul>\r<p><span><b><span>Job Specifications:</span></b></span></p>\r<ul>\r    <li>A bachelors degree in Computer Science or Engineering and at least 6 years of Java experience working with server side applications, 7 years of experience can be substituted for a degree</li>\r    <li>Candidates must be clearable US Citizens or hold at least an interim DOD security clearance</li>\r</ul>"
